mm_id,tag_id,mm_kind,pole,x,y
1722,0,1,2,17020.584,96216.059
1723,0,1,2,17019.744,96216.602
1724,0,1,2,17018.904,96217.144
1725,0,1,2,17018.064,96217.686
1726,0,1,2,17017.224,96218.228
1727,0,1,2,17016.384,96218.77
1728,0,1,2,17015.544,96219.312
1729,0,1,2,17014.704,96219.854
1730,0,1,2,17013.864,96220.396
1731,0,1,2,17013.024,96220.938
1732,0,1,2,17012.184,96221.481
1733,0,1,2,17011.344,96222.023
1734,0,1,2,17010.503,96222.565
1735,0,1,2,17009.663,96223.107
1736,0,1,2,17008.823,96223.649
1737,0,1,2,17007.983,96224.191
1738,0,1,2,17007.143,96224.733
1739,0,1,2,17006.303,96225.275
1740,0,1,2,17005.463,96225.817
1741,0,1,2,17004.623,96226.359
1742,0,1,2,17003.783,96226.901
1743,0,1,2,17002.943,96227.443
1744,0,1,2,17002.103,96227.985
1745,0,1,2,17001.263,96228.527
1746,0,1,2,17000.423,96229.069
1747,0,1,2,16999.582,96229.611
1748,0,1,2,16998.742,96230.153
1749,0,1,2,16997.902,96230.696
1750,0,1,2,16997.062,96231.238
1751,0,1,2,16996.222,96231.78
1752,0,1,2,16995.382,96232.322
1753,0,1,2,16994.542,96232.864
1754,0,1,2,16993.702,96233.406
1755,0,1,2,16992.862,96233.948
1756,0,1,2,16992.022,96234.49
1757,0,1,2,16991.182,96235.032
1758,0,1,2,16990.342,96235.574
1759,0,1,2,16989.502,96236.116
1760,0,1,2,16988.661,96236.658
1761,0,1,2,16987.821,96237.2
1762,0,1,2,16986.981,96237.742
1763,0,1,2,16986.141,96238.284
1764,0,1,2,16985.301,96238.827
1765,0,1,2,16984.461,96239.368
1766,0,1,2,16983.621,96239.911
1767,0,1,2,16982.781,96240.453
1768,0,1,2,16981.941,96240.995
1769,0,1,2,16981.101,96241.537
1770,0,1,2,16980.261,96242.079
1771,0,1,2,16979.421,96242.621
1772,0,1,2,16978.581,96243.163
1773,0,1,2,16977.741,96243.705
1774,0,1,2,16976.9,96244.247
1775,0,1,2,16976.06,96244.789
1776,0,1,2,16975.22,96245.331
1777,0,1,2,16974.38,96245.873
1778,0,1,2,16973.54,96246.415
1779,0,1,2,16972.7,96246.957
1780,0,1,2,16971.86,96247.499
1781,0,1,2,16971.02,96248.042
1782,0,1,2,16970.18,96248.584
1783,0,1,2,16969.34,96249.126
1784,0,1,2,16968.5,96249.668
1785,0,1,2,16967.66,96250.21
1786,0,1,2,16966.82,96250.752
1787,0,1,2,16965.979,96251.294
1788,0,1,2,16965.139,96251.836
1789,0,1,2,16964.299,96252.378
1790,0,1,2,16963.459,96252.92
1791,0,1,2,16962.619,96253.462
1792,0,1,2,16961.779,96254.004
1793,0,1,2,16960.939,96254.546
1794,0,1,2,16960.099,96255.088
1795,0,1,2,16959.259,96255.63
1796,0,1,2,16958.419,96256.172
1797,0,1,2,16957.579,96256.714
1798,0,1,2,16956.739,96257.257
1799,0,1,2,16955.899,96257.799
1800,0,1,2,16955.058,96258.341
1801,0,1,2,16954.218,96258.883
1802,0,1,2,16953.378,96259.425
1803,0,1,2,16952.538,96259.967
1804,0,1,2,16951.698,96260.509
1805,0,1,2,16950.858,96261.051
1806,0,1,2,16950.018,96261.593
1807,0,1,2,16949.178,96262.135
1808,0,1,2,16948.338,96262.677
1809,0,1,2,16947.498,96263.219
1810,0,1,2,16946.658,96263.761
1811,0,1,2,16945.818,96264.303
1812,0,1,2,16944.978,96264.845
1813,0,1,2,16944.137,96265.387
1814,0,1,2,16943.297,96265.929
1815,0,1,2,16942.457,96266.472
1816,0,1,2,16941.617,96267.014
1817,0,1,2,16940.777,96267.556
1818,0,1,2,16939.937,96268.098
1819,0,1,2,16939.097,96268.64
1820,0,1,2,16938.257,96269.182
1821,0,1,2,16937.417,96269.724
1822,0,1,2,16936.577,96270.266
1823,0,1,2,16935.737,96270.808
1824,0,1,2,16934.897,96271.35
1825,0,1,2,16934.057,96271.892
1826,0,1,2,16933.216,96272.434
1827,0,1,2,16932.376,96272.976
1828,0,1,2,16931.536,96273.518
1829,0,1,2,16930.696,96274.06
1830,0,1,2,16929.856,96274.602
1831,0,1,2,16929.016,96275.145
1832,0,1,2,16928.176,96275.687
1833,0,1,2,16927.336,96276.229
1834,0,1,2,16926.496,96276.771
1835,0,1,2,16925.656,96277.313
1836,0,1,2,16924.816,96277.855
1837,0,1,2,16923.976,96278.397
1838,0,1,2,16923.136,96278.939
1839,0,1,2,16922.295,96279.481
1840,0,1,2,16921.455,96280.023
1841,0,1,2,16920.618,96280.569
1842,0,1,2,16919.78,96281.115
1843,0,1,2,16918.942,96281.66
1844,0,1,2,16918.105,96282.206
1845,0,1,2,16917.267,96282.752
1846,0,1,2,16916.429,96283.298
1847,0,1,2,16915.595,96283.849
1848,0,1,2,16914.763,96284.403
1849,0,1,2,16913.931,96284.957
1850,0,1,2,16913.099,96285.511
1851,0,1,2,16912.266,96286.065
1852,0,1,2,16911.434,96286.619
1853,0,1,2,16910.602,96287.173
1854,0,1,2,16909.771,96287.729
1855,0,1,2,16908.944,96288.291
1856,0,1,2,16908.118,96288.854
1857,0,1,2,16907.292,96289.417
1858,0,1,2,16906.465,96289.98
1859,0,1,2,16905.639,96290.543
1860,0,1,2,16904.813,96291.105
1861,0,1,2,16903.986,96291.668
1862,0,1,2,16903.164,96292.237
1863,0,1,2,16902.344,96292.808
1864,0,1,2,16901.523,96293.38
1865,0,1,2,16900.703,96293.952
1866,0,1,2,16899.883,96294.523
1867,0,1,2,16899.063,96295.095
1868,0,1,2,16898.242,96295.666
1869,0,1,2,16897.423,96296.239
1870,0,1,2,16896.609,96296.819
1871,0,1,2,16895.795,96297.4
1872,0,1,2,16894.981,96297.98
1873,0,1,2,16894.166,96298.56
1874,0,1,2,16893.352,96299.141
1875,0,1,2,16892.538,96299.721
1876,0,1,2,16891.724,96300.301
1877,0,1,2,16890.914,96300.887
1878,0,1,2,16890.106,96301.476
1879,0,1,2,16889.298,96302.065
1880,0,1,2,16888.49,96302.654
1881,0,1,2,16887.682,96303.243
1882,0,1,2,16886.874,96303.832
1883,0,1,2,16886.066,96304.42
1884,0,1,2,16885.259,96305.011
1885,0,1,2,16884.458,96305.608
1886,0,1,2,16883.656,96306.206
1887,0,1,2,16882.854,96306.803
1888,0,1,2,16882.053,96307.401
1889,0,1,2,16881.251,96307.998
1890,0,1,2,16880.45,96308.595
1891,0,1,2,16879.648,96309.193
1892,0,1,2,16878.851,96309.796
1893,0,1,2,16878.055,96310.402
1894,0,1,2,16877.26,96311.008
1895,0,1,2,16876.465,96311.614
1896,0,1,2,16875.67,96312.22
1897,0,1,2,16874.875,96312.826
1898,0,1,2,16874.079,96313.432
1899,0,1,2,16873.285,96314.039
1900,0,1,2,16872.496,96314.653
1901,0,1,2,16871.708,96315.268
1902,0,1,2,16870.919,96315.882
1903,0,1,2,16870.13,96316.497
1904,0,1,2,16869.341,96317.111
1905,0,1,2,16868.553,96317.725
1906,0,1,2,16867.764,96318.34
1907,0,1,2,16866.98,96318.959
1908,0,1,2,16866.197,96319.582
1909,0,1,2,16865.415,96320.205
1910,0,1,2,16864.633,96320.828
1911,0,1,2,16863.851,96321.451
1912,0,1,2,16863.069,96322.073
1913,0,1,2,16862.287,96322.696
1914,0,1,2,16861.505,96323.32
1915,0,1,2,16860.73,96323.951
1916,0,1,2,16859.955,96324.582
1917,0,1,2,16859.179,96325.213
1918,0,1,2,16858.404,96325.844
1919,0,1,2,16857.628,96326.475
1920,0,1,2,16856.853,96327.106
1921,0,1,2,16856.077,96327.737
1922,0,1,2,16855.306,96328.373
1923,0,1,2,16854.537,96329.013
1924,0,1,2,16853.769,96329.652
1925,0,1,2,16853,96330.291
1926,0,1,2,16852.231,96330.931
1927,0,1,2,16851.463,96331.57
1928,0,1,2,16850.694,96332.209
1929,0,1,2,16849.926,96332.849
1930,0,1,2,16849.164,96333.497
1931,0,1,2,16848.402,96334.144
1932,0,1,2,16847.641,96334.792
1933,0,1,2,16846.879,96335.439
1934,0,1,2,16846.117,96336.087
1935,0,1,2,16845.355,96336.734
1936,0,1,2,16844.593,96337.381
1937,0,1,2,16843.835,96338.034
1938,0,1,2,16843.081,96338.689
1939,0,1,2,16842.326,96339.345
1940,0,1,2,16841.571,96340
1941,0,1,2,16840.816,96340.656
1942,0,1,2,16840.061,96341.311
1943,0,1,2,16839.306,96341.967
1944,0,1,2,16838.552,96342.623
1945,0,1,2,16837.804,96343.286
1946,0,1,2,16837.056,96343.95
1947,0,1,2,16836.308,96344.614
1948,0,1,2,16835.56,96345.277
1949,0,1,2,16834.813,96345.941
1950,0,1,2,16834.065,96346.604
1951,0,1,2,16833.317,96347.268
1952,0,1,2,16832.573,96347.936
1953,0,1,2,16831.832,96348.607
1954,0,1,2,16831.092,96349.279
1955,0,1,2,16830.351,96349.95
1956,0,1,2,16829.61,96350.622
1957,0,1,2,16828.869,96351.293
1958,0,1,2,16828.129,96351.964
1959,0,1,2,16827.388,96352.636
1960,0,1,2,16826.655,96353.316
1961,0,1,2,16825.921,96353.995
1962,0,1,2,16825.188,96354.674
1963,0,1,2,16824.454,96355.354
1964,0,1,2,16823.721,96356.033
1965,0,1,2,16822.987,96356.712
1966,0,1,2,16822.254,96357.392
1967,0,1,2,16821.524,96358.075
1968,0,1,2,16820.798,96358.762
1969,0,1,2,16820.071,96359.449
1970,0,1,2,16819.345,96360.136
1971,0,1,2,16818.619,96360.824
1972,0,1,2,16817.893,96361.511
1973,0,1,2,16817.166,96362.198
1974,0,1,2,16816.44,96362.885
1975,0,1,2,16815.721,96363.58
1976,0,1,2,16815.003,96364.275
1977,0,1,2,16814.284,96364.969
1978,0,1,2,16813.565,96365.664
1979,0,1,2,16812.846,96366.359
1980,0,1,2,16812.127,96367.054
1981,0,1,2,16811.408,96367.749
1982,0,1,2,16810.693,96368.447
1983,0,1,2,16809.982,96369.15
1984,0,1,2,16809.27,96369.852
1985,0,1,2,16808.559,96370.555
1986,0,1,2,16807.847,96371.257
1987,0,1,2,16807.136,96371.959
1988,0,1,2,16806.424,96372.662
1989,0,1,2,16805.713,96373.364
1990,0,1,2,16805.009,96374.074
1991,0,1,2,16804.305,96374.784
1992,0,1,2,16803.601,96375.494
1993,0,1,2,16802.897,96376.204
1994,0,1,2,16802.193,96376.914
1995,0,1,2,16801.489,96377.624
1996,0,1,2,16800.785,96378.334
1997,0,1,2,16800.085,96379.048
1998,0,1,2,16799.389,96379.765
1999,0,1,2,16798.692,96380.482
2000,0,1,2,16797.996,96381.2
2001,0,1,2,16797.3,96381.917
2002,0,1,2,16796.603,96382.635
2003,0,1,2,16795.907,96383.352
2004,0,1,2,16795.211,96384.07
2005,0,1,2,16794.522,96384.794
2006,0,1,2,16793.833,96385.519
2007,0,1,2,16793.145,96386.244
2008,0,1,2,16792.456,96386.969
2009,0,1,2,16791.767,96387.693
2010,0,1,2,16791.079,96388.418
2011,0,1,2,16790.39,96389.143
2012,0,1,2,16789.705,96389.871
2013,0,1,2,16789.024,96390.603
2014,0,1,2,16788.343,96391.335
2015,0,1,2,16787.663,96392.067
2016,0,1,2,16786.982,96392.799
2017,0,1,2,16786.301,96393.532
2018,0,1,2,16785.62,96394.264
2019,0,1,2,16784.939,96394.996
2020,0,1,2,16784.266,96395.735
2021,0,1,2,16783.593,96396.474
2022,0,1,2,16782.92,96397.213
2023,0,1,2,16782.246,96397.953
2024,0,1,2,16781.573,96398.692
2025,0,1,2,16780.9,96399.431
2026,0,1,2,16780.227,96400.171
2027,0,1,2,16779.558,96400.913
2028,0,1,2,16778.893,96401.66
2029,0,1,2,16778.228,96402.406
2030,0,1,2,16777.562,96403.152
2031,0,1,2,16776.897,96403.899
2032,0,1,2,16776.232,96404.645
2033,0,1,2,16775.567,96405.392
2034,0,1,2,16774.902,96406.138
2035,0,1,2,16774.244,96406.891
2036,0,1,2,16773.587,96407.645
2037,0,1,2,16772.93,96408.398
2038,0,1,2,16772.273,96409.152
2039,0,1,2,16771.616,96409.905
2040,0,1,2,16770.959,96410.659
2041,0,1,2,16770.301,96411.412
2042,0,1,2,16769.648,96412.169
2043,0,1,2,16768.999,96412.929
2044,0,1,2,16768.35,96413.689
2045,0,1,2,16767.701,96414.45
2046,0,1,2,16767.051,96415.21
2047,0,1,2,16766.402,96415.971
2048,0,1,2,16765.753,96416.731
2049,0,1,2,16765.104,96417.492
2050,0,1,2,16764.463,96418.258
2051,0,1,2,16763.822,96419.026
2052,0,1,2,16763.181,96419.793
2053,0,1,2,16762.54,96420.56
2054,0,1,2,16761.899,96421.327
2055,0,1,2,16761.258,96422.095
2056,0,1,2,16760.617,96422.862
2057,0,1,2,16759.979,96423.632
2058,0,1,2,16759.347,96424.406
2059,0,1,2,16758.714,96425.18
2060,0,1,2,16758.081,96425.954
2061,0,1,2,16757.448,96426.729
2062,0,1,2,16756.816,96427.503
2063,0,1,2,16756.183,96428.277
2064,0,1,2,16755.55,96429.051
2065,0,1,2,16754.925,96429.831
2066,0,1,2,16754.3,96430.612
2067,0,1,2,16753.676,96431.392
2068,0,1,2,16753.052,96432.173
2069,0,1,2,16752.427,96432.954
2070,0,1,2,16751.803,96433.735
2071,0,1,2,16751.178,96434.516
2072,0,1,2,16750.557,96435.299
2073,0,1,2,16749.941,96436.086
2074,0,1,2,16749.325,96436.874
2075,0,1,2,16748.709,96437.661
2076,0,1,2,16748.093,96438.448
2077,0,1,2,16747.477,96439.236
2078,0,1,2,16746.86,96440.023
2079,0,1,2,16746.244,96440.811
2080,0,1,2,16745.636,96441.604
2081,0,1,2,16745.028,96442.398
2082,0,1,2,16744.42,96443.192
2083,0,1,2,16743.813,96443.985
2084,0,1,2,16743.205,96444.779
2085,0,1,2,16742.597,96445.573
2086,0,1,2,16741.99,96446.367
2087,0,1,2,16741.385,96447.164
2088,0,1,2,16740.786,96447.964
2089,0,1,2,16740.187,96448.764
2090,0,1,2,16739.587,96449.565
2091,0,1,2,16738.988,96450.365
2092,0,1,2,16738.389,96451.165
2093,0,1,2,16737.79,96451.965
2094,0,1,2,16737.191,96452.766
2095,0,1,2,16736.599,96453.572
2096,0,1,2,16736.008,96454.378
2097,0,1,2,16735.418,96455.185
2098,0,1,2,16734.827,96455.992
2099,0,1,2,16734.236,96456.798
2100,0,1,2,16733.646,96457.605
2101,0,1,2,16733.055,96458.412
2102,0,1,2,16732.468,96459.221
2103,0,1,2,16731.886,96460.033
2104,0,1,2,16731.304,96460.846
2105,0,1,2,16730.722,96461.659
2106,0,1,2,16730.14,96462.472
2107,0,1,2,16729.558,96463.285
2108,0,1,2,16728.976,96464.098
2109,0,1,2,16728.394,96464.911
2110,0,1,2,16727.819,96465.729
2111,0,1,2,16727.246,96466.548
2112,0,1,2,16726.672,96467.367
2113,0,1,2,16726.099,96468.186
2114,0,1,2,16725.526,96469.005
2115,0,1,2,16724.952,96469.824
2116,0,1,2,16724.379,96470.643
2117,0,1,2,16723.809,96471.465
2118,0,1,2,16723.244,96472.29
2119,0,1,2,16722.68,96473.115
2120,0,1,2,16722.115,96473.94
2121,0,1,2,16721.55,96474.765
2122,0,1,2,16720.986,96475.59
2123,0,1,2,16720.421,96476.415
2124,0,1,2,16719.857,96477.24
2125,0,1,2,16719.3,96478.071
2126,0,1,2,16718.744,96478.902
2127,0,1,2,16718.188,96479.733
2128,0,1,2,16717.632,96480.564
2129,0,1,2,16717.077,96481.395
2130,0,1,2,16716.521,96482.226
2131,0,1,2,16715.965,96483.057
2132,0,1,2,16715.412,96483.89
2133,0,1,2,16714.865,96484.727
2134,0,1,2,16714.319,96485.564
2135,0,1,2,16713.772,96486.401
2136,0,1,2,16713.225,96487.238
2137,0,1,2,16712.678,96488.075
2138,0,1,2,16712.131,96488.912
2139,0,1,2,16711.584,96489.749
2140,0,1,2,16711.045,96490.59
2141,0,1,2,16710.507,96491.433
2142,0,1,2,16709.969,96492.276
2143,0,1,2,16709.431,96493.119
2144,0,1,2,16708.893,96493.961
2145,0,1,2,16708.355,96494.804
2146,0,1,2,16707.817,96495.647
2147,0,1,2,16707.282,96496.491
2148,0,1,2,16706.753,96497.34
2149,0,1,2,16706.224,96498.188
2150,0,1,2,16705.695,96499.037
2151,0,1,2,16705.166,96499.885
2152,0,1,2,16704.637,96500.733
2153,0,1,2,16704.109,96501.582
2154,0,1,2,16703.58,96502.43
2155,0,1,2,16703.058,96503.283
2156,0,1,2,16702.538,96504.137
2157,0,1,2,16702.018,96504.991
2158,0,1,2,16701.498,96505.845
2159,0,1,2,16700.979,96506.699
2160,0,1,2,16700.459,96507.553
2161,0,1,2,16699.939,96508.407
2162,0,1,2,16699.422,96509.263
2163,0,1,2,16698.911,96510.122
2164,0,1,2,16698.4,96510.982
2165,0,1,2,16697.889,96511.841
2166,0,1,2,16697.379,96512.701
2167,0,1,2,16696.868,96513.56
2168,0,1,2,16696.357,96514.42
2169,0,1,2,16695.847,96515.279
2170,0,1,2,16695.343,96516.143
2171,0,1,2,16694.842,96517.008
2172,0,1,2,16694.34,96517.873
2173,0,1,2,16693.838,96518.738
2174,0,1,2,16693.337,96519.602
2175,0,1,2,16692.835,96520.467
2176,0,1,2,16692.334,96521.332
2177,0,1,2,16691.835,96522.199
2178,0,1,2,16691.343,96523.069
2179,0,1,2,16690.85,96523.939
2180,0,1,2,16690.358,96524.809
2181,0,1,2,16689.866,96525.679
2182,0,1,2,16689.373,96526.549
2183,0,1,2,16688.881,96527.42
2184,0,1,2,16688.389,96528.29
2185,0,1,2,16687.904,96529.164
2186,0,1,2,16687.421,96530.039
2187,0,1,2,16686.938,96530.915
2188,0,1,2,16686.455,96531.79
2189,0,1,2,16685.972,96532.665
2190,0,1,2,16685.489,96533.541
2191,0,1,2,16685.006,96534.416
2192,0,1,2,16684.525,96535.293
2193,0,1,2,16684.051,96536.173
2194,0,1,2,16683.578,96537.054
2195,0,1,2,16683.104,96537.934
2196,0,1,2,16682.63,96538.815
2197,0,1,2,16682.157,96539.695
2198,0,1,2,16681.683,96540.576
2199,0,1,2,16681.21,96541.456
2200,0,1,2,16680.743,96542.34
2201,0,1,2,16680.278,96543.226
2202,0,1,2,16679.814,96544.111
2203,0,1,2,16679.35,96544.997
2204,0,1,2,16678.886,96545.882
2205,0,1,2,16678.422,96546.767
2206,0,1,2,16677.957,96547.653
2207,0,1,2,16677.495,96548.54
2208,0,1,2,16677.041,96549.43
2209,0,1,2,16676.586,96550.32
2210,0,1,2,16676.131,96551.211
2211,0,1,2,16675.676,96552.101
2212,0,1,2,16675.221,96552.991
2213,0,1,2,16674.767,96553.882
2214,0,1,2,16674.312,96554.772
2215,0,1,2,16673.864,96555.666
2216,0,1,2,16673.419,96556.561
2217,0,1,2,16672.973,96557.456
2218,0,1,2,16672.528,96558.351
2219,0,1,2,16672.083,96559.247
2220,0,1,2,16671.638,96560.142
2221,0,1,2,16671.192,96561.037
2222,0,1,2,16670.749,96561.933
2223,0,1,2,16670.313,96562.833
2224,0,1,2,16669.878,96563.733
2225,0,1,2,16669.442,96564.632
2226,0,1,2,16669.006,96565.532
2227,0,1,2,16668.57,96566.432
2228,0,1,2,16668.135,96567.332
2229,0,1,2,16667.699,96568.232
2230,0,1,2,16667.27,96569.135
2231,0,1,2,16666.844,96570.039
2232,0,1,2,16666.418,96570.944
2233,0,1,2,16665.992,96571.848
2234,0,1,2,16665.566,96572.753
2235,0,1,2,16665.14,96573.657
2236,0,1,2,16664.714,96574.561
2237,0,1,2,16664.289,96575.467
2238,0,1,2,16663.873,96576.376
2239,0,1,2,16663.456,96577.285
2240,0,1,2,16663.04,96578.194
2241,0,1,2,16662.624,96579.102
2242,0,1,2,16662.207,96580.011
2243,0,1,2,16661.791,96580.92
2244,0,1,2,16661.374,96581.829
2245,0,1,2,16660.964,96582.741
2246,0,1,2,16660.558,96583.654
2247,0,1,2,16660.151,96584.568
2248,0,1,2,16659.744,96585.481
2249,0,1,2,16659.337,96586.394
2250,0,1,2,16658.931,96587.308
2251,0,1,2,16658.524,96588.221
2252,0,1,2,16658.119,96589.135
2253,0,1,2,16657.722,96590.053
2254,0,1,2,16657.325,96590.97
2255,0,1,2,16656.928,96591.888
2256,0,1,2,16656.531,96592.805
2257,0,1,2,16656.134,96593.723
2258,0,1,2,16655.737,96594.641
2259,0,1,2,16655.34,96595.558
2260,0,1,2,16654.95,96596.478
2261,0,1,2,16654.562,96597.4
2262,0,1,2,16654.175,96598.322
2263,0,1,2,16653.788,96599.244
2264,0,1,2,16653.401,96600.165
2265,0,1,2,16653.014,96601.087
2266,0,1,2,16652.626,96602.009
2267,0,1,2,16652.241,96602.931
2268,0,1,2,16651.863,96603.857
2269,0,1,2,16651.486,96604.783
2270,0,1,2,16651.109,96605.709
2271,0,1,2,16650.731,96606.635
2272,0,1,2,16650.354,96607.561
2273,0,1,2,16649.977,96608.486
2274,0,1,2,16649.599,96609.412
2275,0,1,2,16649.228,96610.341
2276,0,1,2,16648.861,96611.27
2277,0,1,2,16648.493,96612.2
2278,0,1,2,16648.126,96613.13
2279,0,1,2,16647.758,96614.06
2280,0,1,2,16647.391,96614.99
2281,0,1,2,16647.024,96615.92
2282,0,1,2,16646.657,96616.85
2283,0,1,2,16646.3,96617.783
2284,0,1,2,16645.942,96618.717
2285,0,1,2,16645.585,96619.651
2286,0,1,2,16645.227,96620.584
2287,0,1,2,16644.87,96621.518
2288,0,1,2,16644.512,96622.452
2289,0,1,2,16644.155,96623.385
2290,0,1,2,16643.803,96624.321
2291,0,1,2,16643.456,96625.259
2292,0,1,2,16643.108,96626.196
2293,0,1,2,16642.761,96627.134
2294,0,1,2,16642.413,96628.071
2295,0,1,2,16642.065,96629.008
2296,0,1,2,16641.718,96629.946
2297,0,1,2,16641.371,96630.884
2298,0,1,2,16641.034,96631.825
2299,0,1,2,16640.696,96632.766
2300,0,1,2,16640.359,96633.707
2301,0,1,2,16640.021,96634.648
2302,0,1,2,16639.684,96635.589
2303,0,1,2,16639.346,96636.53
2304,0,1,2,16639.008,96637.471
2305,0,1,2,16638.674,96638.413
2306,0,1,2,16638.342,96639.357
2307,0,1,2,16638.011,96640.3
2308,0,1,2,16637.679,96641.243
2309,0,1,2,16637.347,96642.186
2310,0,1,2,16637.015,96643.129
2311,0,1,2,16636.722,96643.961
